problem;instance;n;algorithm;budget;parameters;run;fitness;nfev;time
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=half,beta=2.0;3;10342;400;797
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=half,beta=2.0;4;12333;377;797
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=half,beta=2.0;5;7391;362;937
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=half,beta=2.0;6;12309;371;828
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=half,beta=2.0;7;9084;390;797
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=half,beta=2.0;8;7348;363;797
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=half,beta=2.0;9;12587;392;813
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=half,beta=2.0;10;6754;396;813
pfsp;rec07;20;fat_rls;400;ts=full,id=half,beta=2.0;1;1696;282;281
pfsp;rec07;20;fat_rls;400;ts=full,id=half,beta=2.0;2;1659;178;281
pfsp;rec07;20;fat_rls;400;ts=full,id=half,beta=2.0;3;1599;210;859
pfsp;rec07;20;fat_rls;400;ts=full,id=half,beta=2.0;4;1619;286;281
pfsp;rec07;20;fat_rls;400;ts=full,id=half,beta=2.0;5;1665;202;313
pfsp;rec07;20;fat_rls;400;ts=full,id=half,beta=2.0;6;1658;299;266
pfsp;rec07;20;fat_rls;400;ts=full,id=half,beta=2.0;7;1671;277;297
pfsp;rec07;20;fat_rls;400;ts=full,id=half,beta=2.0;8;1677;191;281
pfsp;rec07;20;fat_rls;400;ts=full,id=half,beta=2.0;9;1600;270;281
pfsp;rec07;20;fat_rls;400;ts=full,id=half,beta=2.0;10;1697;36;281
pfsp;rec33;50;fat_rls;400;ts=full,id=half,beta=2.0;1;3264;386;672
pfsp;rec33;50;fat_rls;400;ts=full,id=half,beta=2.0;2;3294;281;656
pfsp;rec33;50;fat_rls;400;ts=full,id=half,beta=2.0;3;3318;292;656
pfsp;rec33;50;fat_rls;400;ts=full,id=half,beta=2.0;4;3273;382;656
pfsp;rec33;50;fat_rls;400;ts=full,id=half,beta=2.0;5;3294;334;641
pfsp;rec33;50;fat_rls;400;ts=full,id=half,beta=2.0;6;3300;352;641
pfsp;rec33;50;fat_rls;400;ts=full,id=half,beta=2.0;7;3371;345;687
pfsp;rec33;50;fat_rls;400;ts=full,id=half,beta=2.0;8;3376;398;2167
pfsp;rec33;50;fat_rls;400;ts=full,id=half,beta=2.0;9;3427;399;682
pfsp;rec33;50;fat_rls;400;ts=full,id=half,beta=2.0;10;3384;354;651
qap;kra30b;30;fat_rls;400;ts=full,id=half,beta=2.0;1;110580;353;307
qap;kra30b;30;fat_rls;400;ts=full,id=half,beta=2.0;2;109000;311;182
qap;kra30b;30;fat_rls;400;ts=full,id=half,beta=2.0;3;113220;365;167
qap;kra30b;30;fat_rls;400;ts=full,id=half,beta=2.0;4;114490;273;323
qap;kra30b;30;fat_rls;400;ts=full,id=half,beta=2.0;5;104230;317;167
qap;kra30b;30;fat_rls;400;ts=full,id=half,beta=2.0;6;108220;340;188
qap;kra30b;30;fat_rls;400;ts=full,id=half,beta=2.0;7;110770;397;187
qap;kra30b;30;fat_rls;400;ts=full,id=half,beta=2.0;8;106360;336;172
qap;kra30b;30;fat_rls;400;ts=full,id=half,beta=2.0;9;112230;383;312
qap;kra30b;30;fat_rls;400;ts=full,id=half,beta=2.0;10;105820;395;344
qap;sko49;49;fat_rls;400;ts=full,id=half,beta=2.0;1;26012;374;266
qap;sko49;49;fat_rls;400;ts=full,id=half,beta=2.0;2;26310;397;234
qap;sko49;49;fat_rls;400;ts=full,id=half,beta=2.0;3;26322;399;281
qap;sko49;49;fat_rls;400;ts=full,id=half,beta=2.0;4;26504;370;234
qap;sko49;49;fat_rls;400;ts=full,id=half,beta=2.0;5;26674;392;484
qap;sko49;49;fat_rls;400;ts=full,id=half,beta=2.0;6;26584;388;250
qap;sko49;49;fat_rls;400;ts=full,id=half,beta=2.0;7;26206;400;250
qap;sko49;49;fat_rls;400;ts=full,id=half,beta=2.0;8;25694;381;250
qap;sko49;49;fat_rls;400;ts=full,id=half,beta=2.0;9;26278;400;484
qap;sko49;49;fat_rls;400;ts=full,id=half,beta=2.0;10;26002;370;281
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.0;1;12402;389;719
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.0;2;13272;378;734
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.0;3;12592;400;719
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.0;4;12704;380;703
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.0;5;12634;384;734
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.0;6;11960;384;750
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.0;7;12084;385;703
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.0;8;11806;368;719
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.0;9;12191;376;703
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.0;10;12409;387;719
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.0;1;13260;385;844
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.0;2;17013;389;1000
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.0;3;22680;357;859
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.0;4;48646;368;859
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.0;5;18028;389;828
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.0;6;12564;362;828
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.0;7;26586;395;859
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.0;8;15791;389;875
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.0;9;18295;354;859
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.0;10;7224;375;828
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.0;1;1697;351;297
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.0;2;1709;12;875
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.0;3;1771;143;281
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.0;4;1741;304;297
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.0;5;1681;304;313
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.0;6;1845;237;297
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.0;7;1636;296;328
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.0;8;1785;218;313
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.0;9;1764;118;297
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.0;10;1690;319;312
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.0;1;3304;389;703
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.0;2;3433;187;719
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.0;3;3448;393;672
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.0;4;3435;381;734
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.0;5;3501;395;719
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.0;6;3369;317;2109
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.0;7;3388;391;672
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.0;8;3499;399;688
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.0;9;3299;347;656
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.0;10;3383;378;656
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.0;1;113660;348;156
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.0;2;108600;324;172
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.0;3;116310;357;344
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.0;4;111450;325;187
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.0;5;108960;347;172
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.0;6;110560;351;328
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.0;7;113420;342;172
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.0;8;112000;354;188
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.0;9;114290;357;156
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.0;10;109200;365;172
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.0;1;26106;393;484
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.0;2;26438;381;266
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.0;3;26650;400;250
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.0;4;26680;390;453
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.0;5;26892;385;250
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.0;6;26536;399;250
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.0;7;26366;399;250
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.0;8;25856;397;250
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.0;9;26736;398;266
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.0;10;26562;390;266
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.2;1;12366;373;703
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.2;2;13405;361;687
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.2;3;12922;376;703
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.2;4;13062;364;703
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.2;5;12954;356;703
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.2;6;11807;346;687
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.2;7;12272;371;719
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.2;8;12509;354;719
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.2;9;12029;383;781
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.2;10;12570;378;875
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.2;1;14697;390;875
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.2;2;10353;362;859
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.2;3;23780;371;875
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.2;4;39923;399;875
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.2;5;16183;366;844
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.2;6;9702;373;844
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.2;7;32944;370;844
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.2;8;12321;339;984
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.2;9;17982;377;844
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.2;10;14016;373;859
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.2;1;1691;277;297
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.2;2;1665;84;281
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.2;3;1697;271;297
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.2;4;1731;230;281
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.2;5;1659;279;281
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.2;6;1845;237;281
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.2;7;1655;186;297
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.2;8;1778;135;297
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.2;9;1751;131;281
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.2;10;1743;287;297
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.2;1;3310;367;656
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.2;2;3465;317;672
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.2;3;3415;356;656
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.2;4;3483;365;2094
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.2;5;3521;317;656
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.2;6;3380;367;672
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.2;7;3354;256;672
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.2;8;3384;382;672
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.2;9;3253;366;656
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.2;10;3438;153;656
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.2;1;112980;363;297
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.2;2;112600;393;156
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.2;3;114310;334;219
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.2;4;113030;301;187
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.2;5;108160;305;187
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.2;6;111420;315;172
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.2;7;112020;278;172
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.2;8;113020;325;172
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.2;9;111690;388;172
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.2;10;115800;352;187
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.2;1;26268;388;281
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.2;2;26480;397;266
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.2;3;26626;388;250
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.2;4;26486;382;281
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.2;5;26546;396;266
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.2;6;26440;398;281
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.2;7;26082;397;250
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.2;8;26116;391;453
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.2;9;26460;385;250
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.2;10;25986;387;266
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.4;1;12324;399;844
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.4;2;13706;361;703
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.4;3;13214;366;844
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.4;4;13063;345;703
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.4;5;12757;354;719
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.4;6;11110;376;719
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.4;7;12064;389;734
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.4;8;12012;396;844
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.4;9;12566;363;734
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.4;10;11916;373;828
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.4;1;16125;355;844
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.4;2;10291;331;984
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.4;3;13470;350;828
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.4;4;35279;372;812
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.4;5;17445;364;828
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.4;6;11845;386;828
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.4;7;25365;398;984
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.4;8;13646;373;1016
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.4;9;19182;384;812
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.4;10;8533;398;812
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.4;1;1714;234;297
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.4;2;1665;100;875
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.4;3;1720;263;281
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.4;4;1735;112;281
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.4;5;1659;279;281
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.4;6;1845;237;281
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.4;7;1691;193;297
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.4;8;1746;224;297
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.4;9;1738;269;297
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.4;10;1712;179;891
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.4;1;3301;293;641
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.4;2;3333;203;656
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.4;3;3403;394;687
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.4;4;3484;385;2156
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.4;5;3518;324;2172
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.4;6;3449;356;656
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.4;7;3359;359;656
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.4;8;3541;172;656
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.4;9;3206;348;641
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.4;10;3438;338;656
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.4;1;111890;301;187
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.4;2;111400;377;172
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.4;3;113310;356;156
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.4;4;111530;374;203
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.4;5;106560;347;187
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.4;6;108160;331;172
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.4;7;111060;390;172
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.4;8;118210;314;172
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.4;9;113490;358;188
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.4;10;111400;341;172
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.4;1;26054;391;266
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.4;2;26740;381;250
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.4;3;26716;378;281
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.4;4;26590;397;266
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.4;5;26752;384;297
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.4;6;26636;378;250
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.4;7;26560;400;234
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.4;8;26514;390;234
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.4;9;26770;386;250
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.4;10;26170;385;281
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.6;1;12206;337;687
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.6;2;13809;326;703
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.6;3;12200;373;687
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.6;4;12865;399;719
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.6;5;12481;378;703
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.6;6;11095;334;844
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.6;7;11888;383;844
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.6;8;11560;335;828
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.6;9;13093;386;703
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.6;10;11794;391;703
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.6;1;10569;365;813
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.6;2;10344;358;828
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.6;3;18297;326;875
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.6;4;27152;344;1031
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.6;5;13526;392;938
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.6;6;9022;333;1078
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.6;7;26846;376;1047
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.6;8;11299;391;937
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.6;9;16290;377;953
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.6;10;6079;354;906
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.6;1;1710;161;312
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.6;2;1665;70;328
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.6;3;1669;275;984
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.6;4;1751;293;312
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.6;5;1659;207;313
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.6;6;1845;217;312
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.6;7;1685;218;969
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.6;8;1752;318;1000
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.6;9;1760;155;313
pfsp;rec07;20;fat_rls;400;ts=full,id=quarter,beta=1.6;10;1724;260;313
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.6;1;3297;353;703
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.6;2;3349;341;703
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.6;3;3466;383;734
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.6;4;3532;348;719
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.6;5;3456;361;719
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.6;6;3334;397;2297
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.6;7;3428;216;719
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.6;8;3524;396;703
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.6;9;3232;346;2328
pfsp;rec33;50;fat_rls;400;ts=full,id=quarter,beta=1.6;10;3423;251;2312
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.6;1;115360;289;187
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.6;2;112900;285;203
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.6;3;118210;367;187
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.6;4;111630;343;219
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.6;5;110260;304;188
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.6;6;109380;306;172
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.6;7;114620;337;203
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.6;8;117710;284;188
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.6;9;111990;298;172
qap;kra30b;30;fat_rls;400;ts=full,id=quarter,beta=1.6;10;110900;362;188
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.6;1;26258;397;266
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.6;2;26082;395;281
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.6;3;26382;400;281
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.6;4;26190;396;281
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.6;5;26844;384;266
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.6;6;26622;388;281
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.6;7;26240;391;266
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.6;8;27042;359;281
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.6;9;27018;375;281
qap;sko49;49;fat_rls;400;ts=full,id=quarter,beta=1.6;10;25864;384;328
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.8;1;12273;341;750
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.8;2;12867;381;734
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.8;3;12506;373;750
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.8;4;12747;374;750
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.8;5;12678;341;734
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.8;6;11354;357;875
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.8;7;11996;382;781
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.8;8;11443;381;734
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.8;9;12215;341;750
lop;N-p40-03;40;fat_rls;400;ts=full,id=quarter,beta=1.8;10;11457;345;734
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.8;1;16140;364;875
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.8;2;14965;348;1016
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.8;3;18709;309;1000
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.8;4;35733;352;859
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.8;5;20370;376;891
lop;N-t59f11xx;44;fat_rls;400;ts=full,id=quarter,beta=1.8;6;5945;396;859
